white_pawns,white_rooks,white_knights,white_bishops,white_queens,white_kings,black_pawns,black_rooks,black_knights,black_bishops,black_queens,black_kings,turn,score
809569792,258,16777220,136,1048576,16,122726422740467712,134217729,-8935141660703064064,5188146770730811392,70368744177664,1152921504606846976,1,-78.0000000000000000
809586176,258,16777220,72,4096,16,122726422740467712,4398046511105,-8935141660703064064,5188146770730811392,18014398509481984,1152921504606846976,0,20.0000000000000000
4399120618496,33554688,4,34359738368,0,2048,1803201217036288,144115188075855872,0,576742227280134144,0,17592186044416,1,592.0000000000000000
9547264,258,268959744,262144,32,16,46892521657204736,144115188075855873,288230376151711744,4611690416473899008,2305843009213693952,1152921504606846976,0,8.0000000000000000
13733376,258,35184372613120,262144,536870912,16,46892521657204736,144115188075855873,288230376151711744,4611690416473899008,18014398509481984,576460752303423488,0,18.0000000000000000
9506560,2,536870912,0,0,8192,45203671864049664,144115188080050176,288230376151711744,4611686018427387904,0,576460752303423488,1,-844.0000000000000000
1074305536,562949953429504,67108864,131072,0,1048576,3588805953060864,72057594037927936,288230378299195392,279172874240,0,4503599627370496,0,44.0000000000000000
8502784,258,268959744,262152,32,16,47173446878101504,144115188075855873,288230925907525632,5188146770730811392,2305843009213693952,1152921504606846976,0,-11.0000000000000000
1342673920,258,4,2199023255560,32,2048,40084895413829632,144115188075855872,-9223372036854775808,5188146770730811392,2305843009213693952,1152921504606846976,1,552.0000000000000000
9506560,64,67108864,0,0,8192,45203671796940800,144115188075855872,4503599627370496,4611686018427387904,0,576460752303423488,1,-219.0000000000000000
1074305536,562949953421312,67108864,131072,0,8192,3588805953060864,72057594037927936,288230378299195392,279172874240,0,4503599627370496,1,-462.0000000000000000
9547264,258,35184372613120,262144,32,16,46892521657204736,144115188075855873,288230376151711744,4611690416473899008,2305843009213693952,4503599627370496,0,10.0000000000000000
9506048,33554432,0,0,0,8192,36187710808915968,0,1152921504606846976,35184372088832,0,4398046511104,0,-95.0000000000000000
9506560,2,536870912,0,0,32,45203671864049664,144115188080050176,288230376151711744,4611686018427387904,0,576460752303423488,0,-873.0000000000000000
13733376,258,35184372613120,262144,32,16,46892521657204736,144115188075855873,288230376151711744,4611690416473899008,2305843009213693952,576460752303423488,0,8.0000000000000000
5369281024,144115188075855874,4,131136,32,16,125678577101307904,1,-8935141660703064064,4611686018427388032,2305843009213693952,576460752303423488,0,206.0000000000000000
35184380546304,33554432,0,0,0,8192,36187710808915968,0,1152921504606846976,274877906944,0,4398046511104,1,-70.0000000000000000
34896678400,258,549755813892,4194312,134217728,16,86697591361765376,0,2305843009213693953,36591746972385280,0,1152921504606846976,0,1848.0000000000000000
1076335616,258,132,17179869192,32,2048,40084895413829632,144115188075855873,283673999966208,5188146770730811392,2305843009213693952,1152921504606846976,0,-18.0000000000000000
809569792,258,16777220,72,4096,16,122726422740467712,4398046511105,-8935141660703064064,5188146770730811392,70368744177664,1152921504606846976,0,-48.0000000000000000
8457472,33554432,0,0,9007199254740992,8192,36170256061825024,0,1152921504606846976,0,0,288230376151711744,0,1171.0000000000000000
9547264,258,268959744,262152,32,16,47173446878101504,144115188075855873,288230925907525632,4611690416473899008,2305843009213693952,1152921504606846976,0,20.0000000000000000
17201976320,8589934848,36028797018963968,288230376151711752,32,16,-9213221311147409408,0,0,576460752303423488,0,1152921504606846976,0,2742.0000000000000000
4304971264,258,1125899906842752,72,32,16,99961034487365632,144115188075855873,288230378299195392,140737488355328,2305843009213693952,1152921504606846976,0,337
2452480,2147483650,0,0,4096,16,46179488366592000,18014398509481984,4503599627370496,576460752303423488,0,1152921504606846976,1,997.0000000000000000
47710208,0,0,0,0,2048,35227321761792,1,0,0,0,70368744177664,1,-317
47710208,0,0,0,0,2048,35227321761792,1,0,0,0,549755813888,0,-289
18792054784,0,0,0,0,16384,35227321761792,1,0,0,0,256,0,-248
549766070272,258,2147483648,0,0,1024,90076433543593984,1,0,0,2305843009213693952,1152921504606846976,1,84.0000000000000000
10256384,35184372089088,0,0,0,2048,90072035497082880,1,0,0,0,1152921504606846976,1,660.0000000000000000
140737490807808,130,144115188075855872,0,4096,16,48432387691905024,1,22517998136852480,576495936675512320,0,2305843009213693952,1,559.0000000000000000
2199045362688,8589934720,36028797018963968,288230376151711752,32,16,-9222158141657972736,0,0,562949953421312,0,1152921504606846976,0,2748.0000000000000000
10256384,72057594037927936,0,0,0,2048,35227321761792,1,0,0,0,1152921504606846976,1,197.0000000000000000
4305224704,258,2147483648,68719476736,4096,16,90918650860535808,4398046511105,17179869184,0,2305843009213693952,1152921504606846976,0,468.0000000000000000
1645740032,0,0,0,0,2097152,35227321761792,1,0,0,0,256,0,-237
43548672,0,0,0,0,2048,35227321761792,1,0,0,0,9007199254740992,1,-338
10256384,33554688,0,0,0,2048,90076433543593984,1,0,0,274877906944,1152921504606846976,0,-375
4305224704,258,2147483648,4398046511104,4096,16,90918650860535808,1,17179869184,0,2305843009213693952,1152921504606846976,1,964.0000000000000000
2452480,130,144115188075855872,0,4096,16,48431290327760896,1,4503599627370496,594475150812905472,0,2305843009213693952,0,766.0000000000000000
1113063424,0,0,0,0,4096,35227321761792,1,0,0,0,16777216,0,-269
4304963072,258,2147483648,1073741832,32,16,90953835232624640,144115188075855873,288230376151711744,140737488355328,2305843009213693952,2251799813685248,1,388.0000000000000000
2149936128,258,144115188075855872,0,4096,16,120488882218205184,1,18577348462903296,576495936675512320,0,2305843009213693952,1,564.0000000000000000
2147843072,258,8589934592,3145728,32,16,120488916577943552,1,306244774661193728,576495936675512320,17179869184,1152921504606846976,1,202.0000000000000000
5371071488,131072,0,0,524288,8192,10168283533672448,0,4503599627370496,576460752303423488,0,33554432,1,1160.0000000000000000
