white_pawns,white_rooks,white_knights,white_bishops,white_queens,white_kings,black_pawns,black_rooks,black_knights,black_bishops,black_queens,black_kings,turn,score
805375488,258,16777220,4194312,134217728,16,86697625721503744,0,288230376151711745,612489549322387456,0,1152921504606846976,0,0.0000000000000000
34896678400,258,16777220,4194312,134217728,16,86697591361765376,0,288230376151711745,612489549322387456,0,1152921504606846976,1,1.0000000000000000
34896678400,258,16777220,4194312,134217728,16,86697591361765376,0,2305843009213693953,612489549322387456,0,1152921504606846976,0,1.0000000000000000
34896678400,258,549755813892,4194312,134217728,16,86697591361765376,0,2305843009213693953,612489549322387456,0,1152921504606846976,1,1.0000000000000000
34896678400,258,549755813892,4194312,134217728,16,86697591361765376,0,2305843009213693953,36591746972385280,0,1152921504606846976,0,1.0000000000000000
34896678400,258,68719476740,4194312,134217728,16,86697591361765376,0,2305843009213693953,36591746972385280,0,1152921504606846976,1,1.0000000000000000
34896678400,258,68719476740,4194312,134217728,16,86697591361765376,0,2305843009213693953,36591746972385280,0,576460752303423488,0,1.0000000000000000
2251800350625280,258,68719476740,4194312,134217728,16,86697591361765376,0,2305843009213693953,36591746972385280,0,576460752303423488,1,0.0000000000000000
2251800350625280,258,68719476740,4194312,134217728,16,86697591361765376,0,18014398509481985,36591746972385280,0,576460752303423488,0,0.0000000000000000
536940032,258,68719476740,4194312,1152921504741064704,16,86697591361765376,0,18014398509481985,36591746972385280,0,576460752303423488,1,0.0000000000000000
130560,258,131200,35184380477440,32,16,62628457196027904,288230376151711745,-9223369837831520256,5188146770730811392,2305843009213693952,9007199254740992,0,0.0000000000000000
130560,258,2199023255680,35184380477440,32,16,62628457196027904,288230376151711745,-9223372036854775808,5188146770730811392,2305843009213693952,9007199254740992,1,0.0000000000000000
130560,258,2199023255680,35184380477440,32,16,4638285678604451840,288230376151711745,-9223372036854775808,576460752303423488,2305843009213693952,9007199254740992,0,0.0000000000000000
130560,258,2199023255680,68727865344,32,16,4638285678604451840,288230376151711745,-9223372036854775808,576460752303423488,2305843009213693952,9007199254740992,1,0.0000000000000000
130560,256,2199023255680,68727865344,32,16,4638285678604451840,288230376151711746,-9223372036854775808,576460752303423488,2305843009213693952,9007199254740992,0,0.0000000000000000
1076335616,258,132,17179869192,32,2048,44579698948177920,144115188075855873,283673999966208,5188146770730811392,2305843009213693952,1152921504606846976,1,1.0000000000000000
1076335616,258,132,17179869192,32,2048,40084895413829632,144115188075855873,283673999966208,5188146770730811392,2305843009213693952,1152921504606846976,0,0.0000000000000000
1076335616,258,-9223372036854775804,17179869192,32,2048,40084895413829632,144115188075855873,283673999966208,5188146770730811392,2305843009213693952,1152921504606846976,1,0.0000000000000000
1076335616,258,4,17179869192,32,2048,40084895413829632,144115188075855873,-9223369837831520256,5188146770730811392,2305843009213693952,1152921504606846976,0,1.0000000000000000
1076335616,258,4,2199023255560,32,2048,40084895413829632,144115188075855873,-9223372036854775808,5188146770730811392,2305843009213693952,1152921504606846976,1,0.0000000000000000
1076335616,258,4,2199023255560,32,2048,40084895413829632,144115188344291328,-9223372036854775808,5188146770730811392,2305843009213693952,1152921504606846976,0,0.0000000000000000
1342673920,258,4,2199023255560,32,2048,40084895413829632,144115188075855872,-9223372036854775808,5188146770730811392,2305843009213693952,1152921504606846976,1,0.0000000000000000
1342673920,258,4,2199023255560,32,2048,40084895413829632,144115188075855872,2147483648,5188146770730811392,2305843009213693952,1152921504606846976,0,0.0000000000000000
1342673920,258,4,8200,32,2048,40084895413829632,144115188075855872,2147483648,5188146770730811392,2305843009213693952,1152921504606846976,1,0.0000000000000000
1342673920,258,4,8200,32,2048,4056098394865664,144115188075855872,2147483648,612489549322387456,2305843009213693952,1152921504606846976,0,0.0000000000000000
1342673920,258,4,2147483656,32,2048,4056098394865664,144115188075855872,0,612489549322387456,2305843009213693952,1152921504606846976,1,0.0000000000000000
1342673920,258,4,2147483656,32,2048,4056098394865664,144115188075855872,0,612489549322387456,536870912,1152921504606846976,0,0.0000000000000000
1342673920,258,4,2147483656,536870912,2048,4056098394865664,144115188075855872,0,612489549322387456,0,1152921504606846976,1,0.0000000000000000
1342673920,258,4,2147483656,536870912,2048,1804298581180416,144115188075855872,0,612489549322387456,0,2251799813685248,0,0.0000000000000000
1342673920,258,4,2147483656,72057594037927936,2048,1804298581180416,144115188075855872,0,612489549322387456,0,2251799813685248,1,1.0000000000000000
1342673920,258,4,8,72057594037927936,2048,1803201217036288,144115188075855872,0,612489549322387456,0,2251799813685248,0,0.0000000000000000
