white_pawns,white_rooks,white_knights,white_bishops,white_queens,white_kings,black_pawns,black_rooks,black_knights,black_bishops,black_queens,black_kings,turn,score
68997906944,258,-9223372036854775808,2147483648,281474976710656,8,4098979348348928,144115188075855872,131072,9007216434610176,33554432,1152921504606846976,1,1.0000000000000000
68997906944,258,-9223372036854775808,2147483648,281474976710656,8,4098979348348928,144115188075855872,131072,9007216434610176,33554432,2305843009213693952,0,0.0000000000000000
68997906944,258,-9223372036854775808,2147483648,17592186044416,8,4081387162304512,144115188075855872,131072,9007216434610176,33554432,2305843009213693952,1,0.0000000000000000
68997906944,258,-9223372036854775808,2147483648,0,8,4081387162304512,144115188075855872,131072,17609365913600,33554432,2305843009213693952,0,1.0000000000000000
68997906944,34,-9223372036854775808,2147483648,0,8,4081387162304512,144115188075855872,131072,17609365913600,33554432,2305843009213693952,1,1.0000000000000000
68997906944,34,-9223372036854775808,2147483648,0,8,4081387162304512,144115188075855872,131072,17609365913600,33554432,4611686018427387904,0,1.0000000000000000
68997906944,66,-9223372036854775808,2147483648,0,8,4081387162304512,144115188075855872,131072,17609365913600,33554432,4611686018427387904,1,1.0000000000000000
68997906944,66,0,2147483648,0,8,4081387162304512,144115188075855872,131072,17609365913600,33554432,-9223372036854775808,0,1.0000000000000000
68997906944,34,0,2147483648,0,8,4081387162304512,144115188075855872,131072,17609365913600,33554432,-9223372036854775808,1,1.0000000000000000
68997906432,34,0,2147483648,0,8,4081387162304512,144115188075855872,512,17609365913600,33554432,-9223372036854775808,0,1.0000000000000000
68997906432,544,0,2147483648,0,8,4081387162304512,144115188075855872,0,17609365913600,33554432,-9223372036854775808,1,1.0000000000000000
68997906432,32,0,2147483648,0,8,4081387162304512,144115188075855872,0,17609365913600,512,-9223372036854775808,0,1.0000000000000000
68997906432,32,0,70368744177664,0,8,4081387162304512,144115188075855872,0,17609365913600,512,-9223372036854775808,1,1.0000000000000000
68997906432,32,0,70368744177664,0,8,4081387162304512,144115188075855872,0,17609365913600,512,4611686018427387904,0,1.0000000000000000
68997906432,2097152,0,70368744177664,0,8,4081387162304512,144115188075855872,0,17609365913600,512,4611686018427387904,1,1.0000000000000000
68997906432,2097152,0,70368744177664,0,8,4081387162304512,144115188075855872,0,17180000256,512,4611686018427387904,0,0.0000000000000000
68997906432,2097152,0,70368744177664,0,1024,4081387162304512,144115188075855872,0,17180000256,512,4611686018427387904,1,0.0000000000000000
68997906432,2097152,0,70368744177664,0,1024,4081387162304512,144115188075855872,0,17180000256,262144,4611686018427387904,0,1.0000000000000000
68997906432,2097152,0,70368744177664,0,2,4081387162304512,144115188075855872,0,17180000256,262144,4611686018427387904,1,1.0000000000000000
68997906432,2097152,0,70368744177664,0,2,4081387162304512,144115188075855872,0,17179870208,262144,4611686018427387904,0,0.0000000000000000
549757739520,258,132,2097160,32,16,142991487192268800,144115188075855873,299067162755072,5188146770730811392,2305843009213693952,1152921504606846976,0,1.0000000000000000
5338624,258,16777220,8388616,32,16,60552304364879872,144115188075855873,-8935141660703064064,5188146770730811392,2305843009213693952,70368744177664,0,1.5849625007211562
272725504,258,16777220,8388616,32,16,60552304364879872,144115188075855873,-8935141660703064064,5188146770730811392,2305843009213693952,70368744177664,1,0.0000000000000000
272725504,258,16777220,8388616,32,16,60552304364879872,144115188076380160,-8935141660703064064,5188146770730811392,2305843009213693952,70368744177664,0,0.0000000000000000
272725504,258,16777220,4294967304,32,16,60552304364879872,144115188076380160,-8935141660703064064,5188146770730811392,2305843009213693952,70368744177664,1,0.0000000000000000
281474978636288,258,132,2097160,32,16,142991487192268800,144115188075855873,17592186044416,5188146770730811392,2305843009213693952,1152921504606846976,1,1.0000000000000000
1925632,258,132,2097160,32,16,107244165150015488,144115188075855873,17592186044416,5188146770730811392,2305843009213693952,1152921504606846976,0,0.0000000000000000
1925632,258,34359738372,2097160,32,16,107244165150015488,144115188075855873,17592186044416,5188146770730811392,2305843009213693952,1152921504606846976,1,0.0000000000000000
1925632,258,34359738372,2097160,32,16,98272150267363328,144115188075855873,17592186044416,5188146770730811392,2305843009213693952,1152921504606846976,0,1.0000000000000000
1925632,258,34359738372,268435464,32,16,98272150267363328,144115188075855873,17592186044416,5188146770730811392,2305843009213693952,1152921504606846976,1,1.0000000000000000
1925632,258,34359738372,268435464,32,16,98237103334227968,144115188075855873,17592186044416,5188146770730811392,2305843009213693952,1152921504606846976,0,1.0000000000000000
1925632,258,576460752303423492,268435464,32,16,98237103334227968,144115188075855873,17592186044416,4611686018427387904,2305843009213693952,1152921504606846976,1,1.0000000000000000
1925632,258,576460752303423492,268435464,32,16,98236966432145408,144115188075855873,17592186044416,4611686018427387904,2305843009213693952,1152921504606846976,0,1.0000000000000000
1925632,258,576460752303423492,9,32,16,98236966432145408,144115188075855872,17592186044416,4611686018427387904,2305843009213693952,1152921504606846976,1,1.0000000000000000
1925632,258,576460752303423492,9,32,16,98236966432145408,144115188075855872,9007199254740992,4611686018427387904,2305843009213693952,1152921504606846976,0,1.0000000000000000
1925632,258,4611686018427387908,9,32,16,98236966432145408,144115188075855872,9007199254740992,0,2305843009213693952,1152921504606846976,1,1.0000000000000000
1925632,258,4,9,32,16,98236966432145408,144115188075855872,9007199254740992,0,4611686018427387904,1152921504606846976,0,1.0000000000000000
1925632,258,4,137438953480,32,16,98236966432145408,144115188075855872,9007199254740992,0,4611686018427387904,1152921504606846976,1,0.0000000000000000
1925632,258,4,137438953480,32,16,98236966432145408,144115188075855872,9007199254740992,0,67108864,1152921504606846976,0,0.0000000000000000
1925632,258,67108864,137438953480,32,16,98236966432145408,144115188075855872,9007199254740992,0,0,1152921504606846976,1,0.0000000000000000
1925632,258,67108864,137438953480,32,16,98236966432145408,144115188075855872,0,0,0,9007199254740992,0,0.0000000000000000
1925632,258,536870912,137438953480,32,16,98236965895274496,144115188075855872,0,0,0,9007199254740992,1,1.0000000000000000
1925632,258,536870912,137438953480,32,16,98236965895274496,144115188075855872,0,0,0,1152921504606846976,0,1.0000000000000000
1925632,258,536870912,18014398509481992,32,16,80222567385792512,144115188075855872,0,0,0,1152921504606846976,1,0.0000000000000000
1925632,258,536870912,18014398509481992,32,16,80222567385792512,144115188075855872,0,0,0,9007199254740992,0,0.0000000000000000
1925632,258,536870912,18295873486192640,32,16,79941092409081856,144115188075855872,0,0,0,9007199254740992,1,0.0000000000000000
4429376000,258,2214592512,72,32,16,107664178591825920,-9079256848778919936,70368744177664,5188146770730811392,2305843009213693952,1152921504606846976,1,1.0000000000000000
4295158272,258,2214592512,72,32,16,107664178591825920,144115188210073600,70368744177664,5188146770730811392,2305843009213693952,1152921504606846976,0,0.0000000000000000
4299344384,258,2214592512,72,32,16,107664178591825920,144115188210073600,70368744177664,5188146770730811392,2305843009213693952,1152921504606846976,1,0.0000000000000000
4295150080,258,2214592512,72,32,16,107664178591825920,144115188210073600,70368744177664,576460752307617792,2305843009213693952,1152921504606846976,0,0.0000000000000000
4299311616,258,2214592512,72,32,16,107664178591825920,144115188210073600,70368744177664,576460752303423488,2305843009213693952,1152921504606846976,1,0.0000000000000000
4299311616,258,2214592512,72,32,16,107664178591825920,144115188210073600,70368744177664,576460752303423488,17179869184,1152921504606846976,0,0.0000000000000000
4299311616,258,2214592512,134217736,32,16,107664178591825920,144115188075855872,70368744177664,576460752303423488,17179869184,1152921504606846976,1,0.0000000000000000
4299311616,258,2147483648,134217736,32,16,107664178591825920,144115188075855872,70368744177664,576460752303423488,67108864,1152921504606846976,0,0.0000000000000000
4299311616,258,2147483648,134217736,67108864,16,107664178591825920,144115188075855872,70368744177664,576460752303423488,0,1152921504606846976,1,0.0000000000000000
4299311616,258,2147483648,134217736,67108864,16,103160578964455424,144115188075855872,70368744177664,576460752303423488,0,4503599627370496,0,0.0000000000000000
4299311616,258,70368744177664,134217736,67108864,16,103160578964455424,144115188075855872,0,576460752303423488,0,4503599627370496,1,1.0000000000000000
4299311616,258,0,134217736,67108864,16,94223748453892096,144115188075855872,0,576460752303423488,0,4503599627370496,0,1.0000000000000000
4299311616,34,0,134217736,67108864,16,94223748453892096,144115188075855872,0,576460752303423488,0,4503599627370496,1,0.0000000000000000
4299311616,34,0,134217736,67108864,16,76244534316498944,144115188075855872,0,576460752303423488,0,4503599627370496,0,0.0000000000000000
4299311616,34,0,35184372088840,67108864,16,76209349944410112,144115188075855872,0,576460752303423488,0,4503599627370496,1,1.0000000000000000
4299311616,34,0,35184372088840,67108864,16,76209349944410112,144115188075855872,0,576460752303423488,0,8796093022208,0,1.0000000000000000
4299311616,34,0,35184372088840,134217728,16,76209349944410112,144115188075855872,0,576460752303423488,0,8796093022208,1,0.0000000000000000
4299311616,34,0,35184372088840,134217728,16,76139256078139392,144115188075855872,0,576460752303423488,0,8796093022208,0,0.0000000000000000
4299311616,1048578,0,35184372088840,134217728,16,76139256078139392,144115188075855872,0,576460752303423488,0,8796093022208,1,0.0000000000000000
4299311616,1048578,0,274877906952,134217728,16,76138981200232448,144115188075855872,0,576460752303423488,0,8796093022208,0,0.0000000000000000
4299311616,1048578,0,274877906952,134217728,4096,76138981200232448,144115188075855872,0,576460752303423488,0,8796093022208,1,1.0000000000000000
4299311616,1048578,0,274877906952,134217728,4096,76138981200232448,144115188075855872,0,576460752303423488,0,4398046511104,0,1.0000000000000000
4299311616,68719476738,0,274877906952,134217728,4096,76138981200232448,144115188075855872,0,576460752303423488,0,4398046511104,1,0.0000000000000000
652800,262400,16908288,72,32,16,48785330924421120,144115188075855873,-8935141660703064064,5188146770730811392,2305843009213693952,1152921504606846976,0,1.5849625007211562
652800,262400,1073872896,72,32,16,48785330924421120,144115188075855873,-8935141660703064064,5188146770730811392,2305843009213693952,1152921504606846976,1,0.0000000000000000
652800,262400,1073872896,72,32,16,12756533905457152,180143985094819840,-8935141660703064064,5188146770730811392,2305843009213693952,1152921504606846976,0,0.0000000000000000
652800,262400,68719607808,72,32,16,12756533905457152,180143985094819840,-8935141660703064064,5188146770730811392,2305843009213693952,1152921504606846976,1,0.0000000000000000
652800,262400,68719607808,72,32,16,12756533905457152,180143985094819840,288230376285929472,5188146770730811392,2305843009213693952,1152921504606846976,0,0.0000000000000000
652800,262400,68853694464,72,32,16,12756533905457152,180143985094819840,288230376151711744,5188146770730811392,2305843009213693952,1152921504606846976,1,0.0000000000000000
652800,262400,68853694464,72,32,16,12756533905457152,180143985094819840,288230376151711744,576460752307617792,2305843009213693952,1152921504606846976,0,0.0000000000000000
4838912,262400,68853694464,72,32,16,12756533905457152,180143985094819840,288230376151711744,576460752303423488,2305843009213693952,1152921504606846976,1,0.0000000000000000
4838912,262400,68853694464,72,32,16,12756533905457152,180143985094819840,288230376151711744,576460752303423488,17179869184,1152921504606846976,0,0.0000000000000000
4838912,262400,68853694464,72,9007199254740992,16,3749334650716160,180143985094819840,288230376151711744,576460752303423488,17179869184,1152921504606846976,1,0.0000000000000000
35765248,258,132,34368126976,32,16,139066230681108480,144115188075855873,-8935141660703064064,5188146770730811392,2305843009213693952,1152921504606846976,0,0
35765248,258,132,276824064,32,16,139066230681108480,144115188075855873,-8935141660703064064,5188146770730811392,2305843009213693952,1152921504606846976,1,0.0000000000000000
35765248,258,132,276824064,32,16,121051832171626496,144115188075855873,306244774661193728,5188146770730811392,2305843009213693952,1152921504606846976,0,0.0000000000000000
35765248,258,67108992,276824064,32,16,121051832171626496,144115188075855873,306244774661193728,5188146770730811392,2305843009213693952,1152921504606846976,1,1.0000000000000000
35765248,258,67108992,276824064,32,16,121051832171626496,144115188075855873,18023194602504192,5188146770730811392,2305843009213693952,1152921504606846976,0,0.0000000000000000
35765248,258,34426847232,276824064,32,16,121051832171626496,144115188075855873,18023194602504192,5188146770730811392,2305843009213693952,1152921504606846976,1,0.0000000000000000
35765248,258,67108864,276824064,32,16,121051832171626496,144115188075855873,18014432869220352,5188146770730811392,2305843009213693952,1152921504606846976,0,1.0000000000000000
35765248,258,67108864,34368126976,32,16,121051832171626496,144115188075855873,18014398509481984,5188146770730811392,2305843009213693952,1152921504606846976,1,1.0000000000000000
35765248,258,67108864,8388608,32,16,121034274345320448,144115188075855873,18014398509481984,5188146770730811392,2305843009213693952,1152921504606846976,0,1.0000000000000000
35765248,258,68719476736,8388608,32,16,121034274345320448,144115188075855873,18014398509481984,5188146770730811392,2305843009213693952,1152921504606846976,1,1.0000000000000000
35765248,258,68719476736,8388608,32,16,121034274345320448,144115188075855873,18014398509481984,5188146770730811392,2305843009213693952,4503599627370496,0,1.0000000000000000
35765248,258,68719476736,137438953472,32,16,121034274345320448,144115188075855873,18014398509481984,5188146770730811392,2305843009213693952,4503599627370496,1,1.0000000000000000
35765248,258,68719476736,0,32,16,121034274345320448,144115188075855873,137438953472,5188146770730811392,2305843009213693952,4503599627370496,0,1.0000000000000000
35765248,258,8589934592,0,32,16,121034274345320448,144115188075855873,137438953472,5188146770730811392,2305843009213693952,4503599627370496,1,1.0000000000000000
35765248,258,8589934592,0,32,16,121034274345320448,144115188075855873,8796093022208,5188146770730811392,2305843009213693952,4503599627370496,0,1.0000000000000000
35765248,258,144115188075855872,0,32,16,121034274345320448,1,8796093022208,5188146770730811392,2305843009213693952,4503599627370496,1,1.0000000000000000
